mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.23866353034973145,0.04392062868527427,0.015523767471313477,0.005374094464112052,15,1,2,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8243243243243243,0.7959183673469388,0.8503401360544217,0.7619047619047619,0.8707482993197279,0.8206471777900349,0.03864583042354576,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4678003787994385,0.07241756449694271,0.021887540817260742,0.003065612579690514,15,1,2,200,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8243243243243243,0.8027210884353742,0.8503401360544217,0.7755102040816326,0.8775510204081632,0.8260893546607833,0.03561978414161353,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.644179391860962,0.06408985065387321,0.034627342224121095,0.008296278157122057,15,1,2,300,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.831081081081081,0.7959183673469388,0.8639455782312925,0.782312925170068,0.8707482993197279,0.8288012502298215,0.03533362336440188,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.20327262878417968,0.02293747081445121,0.013215112686157226,0.0023572301237213046,15,1,5,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8175675675675675,0.782312925170068,0.8367346938775511,0.782312925170068,0.8707482993197279,0.8179352822209965,0.03370659434442319,44,0.9727891156462585,0.9728353140916808,0.9762308998302207,0.9609507640067911,0.9711375212224108,0.9707887229594725,0.00519065490741119
0.4452543258666992,0.09459176984927042,0.02607274055480957,0.009246571906865814,15,1,5,200,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8243243243243243,0.782312925170068,0.8435374149659864,0.782312925170068,0.8707482993197279,0.8206471777900349,0.0346024178085922,35,0.9795918367346939,0.9745331069609507,0.9711375212224108,0.966044142614601,0.9762308998302207,0.9735075014725755,0.004621827185067471
0.8450685977935791,0.11852960410228598,0.05119967460632324,0.017115738905101985,15,1,5,300,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8175675675675675,0.7891156462585034,0.8503401360544217,0.782312925170068,0.8707482993197279,0.8220169148740577,0.03422177568275695,30,0.9778911564625851,0.9762308998302207,0.9711375212224108,0.966044142614601,0.9728353140916808,0.9728278068442997,0.0041495487333307966
0.2440638542175293,0.020874991134928314,0.013657379150390624,0.00255695109848946,15,2,2,100,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8445945945945946,0.8163265306122449,0.8639455782312925,0.7891156462585034,0.8503401360544217,0.8328644971502115,0.026819742854433226,3,0.9574829931972789,0.9524617996604414,0.9473684210526315,0.9439728353140917,0.9541595925297114,0.9510891283508309,0.004830709551531258
0.49677386283874514,0.10316286950465667,0.0250640869140625,0.005949068867301485,15,2,2,200,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8378378378378378,0.8163265306122449,0.8639455782312925,0.7891156462585034,0.8571428571428571,0.832873690016547,0.02745058233155821,2,0.9472789115646258,0.9558573853989814,0.9405772495755518,0.9473684210526315,0.9490662139219015,0.9480296363027383,0.004876207752859132
0.6961229324340821,0.12522734714123532,0.03542146682739258,0.0055706129558572995,15,2,2,300,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8445945945945946,0.8163265306122449,0.8639455782312925,0.7619047619047619,0.8571428571428571,0.8287828644971501,0.037198272241862194,11,0.9506802721088435,0.9524617996604414,0.9473684210526315,0.9473684210526315,0.9507640067911715,0.9497285841331438,0.0020292371342815366
0.23653650283813477,0.035289974860060795,0.021591806411743165,0.0100234023408826,15,2,5,100,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.831081081081081,0.7959183673469388,0.8503401360544217,0.7687074829931972,0.8639455782312925,0.8219985291413862,0.03511525252164433,32,0.9387755102040817,0.9422750424448217,0.9456706281833617,0.9354838709677419,0.9388794567062818,0.9402169017012578,0.003471225269239759
0.4231720447540283,0.05356087378588241,0.023577547073364256,0.004255013979725494,15,2,5,200,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8243243243243243,0.8095238095238095,0.8639455782312925,0.7619047619047619,0.8639455782312925,0.8247288104430961,0.03808970067676929,18,0.9438775510204082,0.9473684210526315,0.9439728353140917,0.9388794567062818,0.9405772495755518,0.942935102733793,0.0029538837219363224
0.6116022109985352,0.015100888939126072,0.025864267349243165,0.006809555262207453,15,2,5,300,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.831081081081081,0.7959183673469388,0.8571428571428571,0.7687074829931972,0.8639455782312925,0.8233590733590732,0.036298833324818536,27,0.9421768707482994,0.9490662139219015,0.9439728353140917,0.9388794567062818,0.9371816638370118,0.9422554081055171,0.004158911611321288
